Customer_Key,Customer_Name,Birth_Date,Marital_Status,Gender,Yearly_Income,Total_Children,Number_of_Children_at_Home,Education,Occupation,House_Owner,Number_of_Cars_Owned,Date_of_First_Purchase,Customer_Type,Company_Name,Country,State
14755,"Sharma, Calvin",1951-11-21 00:00:00.000,"S","M",10000,4,0,"High School","Manual","0",2,2004-03-10 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15234,"Chande, Cristina",1970-02-08 00:00:00.000,"M","F",40000,0,0,"Graduate Degree","Skilled Manual","1",0,2003-08-08 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15830,"Evans, Morgan",1967-09-23 00:00:00.000,"M","F",40000,0,0,"Bachelors","Clerical","1",0,2004-06-26 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15844,"Gonzalez, Noah",1929-02-08 00:00:00.000,"S","M",10000,4,0,"High School","Manual","0",2,2004-04-16 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15900,"Vance, Rachael",1961-01-07 00:00:00.000,"M","F",10000,1,0,"Bachelors","Manual","1",0,2003-08-27 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15970,"Hu, Cedric",1973-04-16 00:00:00.000,"S","M",10000,0,0,"Partial High School","Manual","0",2,2004-01-19 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15981,"Suarez, Marc",1972-07-08 00:00:00.000,"M","M",10000,0,0,"Partial High School","Manual","1",2,2004-07-01 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15999,"Perry, Fernando",1971-09-18 00:00:00.000,"M","M",10000,0,0,"Partial High School","Manual","0",2,2004-02-20 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16002,"Kapoor, Carla",1971-04-08 00:00:00.000,"M","F",10000,0,0,"Partial High School","Manual","0",2,2003-09-18 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16128,"Black, Misty",1969-03-02 00:00:00.000,"S","F",40000,0,0,"Graduate Degree","Clerical","1",0,2003-11-30 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16173,"Navarro, Jessie",1971-08-09 00:00:00.000,"S","F",10000,0,0,"Partial High School","Manual","1",2,2004-04-28 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16174,"Ye, Suzanne",1971-12-25 00:00:00.000,"M","F",10000,0,0,"Partial High School","Manual","0",2,2003-09-08 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16798,"Deng, Melvin",1966-07-02 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional","1",0,2003-12-01 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16799,"Bryant, Brandon",1966-05-11 00:00:00.000,"M","M",40000,0,0,"Bachelors","Professional","1",0,2004-01-14 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16810,"Sanchez, Arianna",1965-11-01 00:00:00.000,"M","F",40000,1,0,"Bachelors","Skilled Manual","1",0,2004-01-19 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16859,"Skjønaa, Anders",1942-11-02 00:00:00.000,"S","F",10000,3,0,"Partial College","Manual","0",1,2004-01-21 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17406,"Malhotra, Erick",1964-10-04 00:00:00.000,"M","M",40000,1,0,"Bachelors","Skilled Manual","1",0,2004-02-08 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17431,"Suarez, Armando",1975-06-02 00:00:00.000,"M","M",10000,0,0,"Partial High School","Manual","1",2,2004-02-06 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17451,"Martin, Nelson",1962-02-14 00:00:00.000,"S","M",10000,1,0,"Bachelors","Manual","0",0,2003-08-16 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17454,"Lin, Valerie",1961-01-09 00:00:00.000,"M","F",10000,1,0,"Bachelors","Manual","1",0,2004-02-04 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17522,"Tang, Bradley",1969-09-15 00:00:00.000,"S","M",40000,0,0,"Graduate Degree","Clerical","0",0,2004-03-07 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17703,"Martin, Danny",1969-08-06 00:00:00.000,"S","M",60000,0,0,"Graduate Degree","Skilled Manual","0",0,2004-05-21 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17891,"Ma, Jaclyn",1945-04-15 00:00:00.000,"M","F",90000,5,0,"Partial College","Professional","1",2,2004-01-07 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
18392,"Chandra, Ebony",1966-10-14 00:00:00.000,"S","F",40000,0,0,"Bachelors","Professional","0",0,2001-10-31 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
18401,"Browning, Marvin",1965-10-24 00:00:00.000,"M","M",40000,1,0,"Bachelors","Skilled Manual","1",0,2001-11-06 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
18404,"Romero, Erik",1964-07-05 00:00:00.000,"M","M",40000,1,0,"Bachelors","Skilled Manual","1",0,2001-11-24 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
18435,"Yuan, Donna",1962-10-02 00:00:00.000,"M","F",10000,1,0,"Bachelors","Manual","1",0,2003-10-05 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
339,"Navarro, Frank",1961-08-10 00:00:00.000,"M","M",20000,1,0,"Graduate Degree","Clerical","1",0,2002-04-13 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
355,"Suarez, Deanna",1942-02-23 00:00:00.000,"M","F",20000,1,0,"Partial College","Manual","1",0,2004-06-05 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
408,"She, Mario",1952-04-02 00:00:00.000,"M","M",20000,2,0,"Partial College","Manual","1",1,2003-12-25 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1267,"Lin, Tiffany",1959-03-17 00:00:00.000,"M","F",20000,2,0,"Partial College","Manual","1",1,2002-12-18 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1378,"Miller, Christopher",1980-03-14 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",2,2003-12-26 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1559,"Evans, Amanda",1940-09-07 00:00:00.000,"M","F",20000,1,0,"Bachelors","Clerical","1",0,2004-03-05 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1723,"Gomez, Latasha",1980-02-12 00:00:00.000,"S","F",20000,0,0,"Partial High School","Manual","0",2,2003-10-08 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1725,"Martin, Eddie",1980-01-24 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",2,2003-08-05 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1736,"Mehta, Donald",1972-10-19 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","1",2,2003-04-11 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1871,"Munoz, Tyrone",1976-09-19 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",1,2004-06-15 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
2667,"Ruiz, Teresa",1973-07-17 00:00:00.000,"S","F",20000,0,0,"Partial High School","Manual","0",2,2001-10-15 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
3138,"Ruiz, Joy",1943-10-06 00:00:00.000,"M","F",20000,2,0,"Partial College","Manual","1",1,2001-12-28 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
3542,"Kapoor, Douglas",1958-05-17 00:00:00.000,"S","M",20000,1,0,"Graduate Degree","Clerical","1",0,2002-03-11 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
3826,"Alonso, Rebekah",1977-03-03 00:00:00.000,"S","F",20000,0,0,"High School","Manual","0",1,2003-12-21 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
3842,"Pal, Franklin",1911-12-07 00:00:00.000,"M","M",20000,2,0,"Partial High School","Manual","1",1,2004-03-05 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
4069,"Barnes, Jessica",1970-02-17 00:00:00.000,"S","F",20000,0,0,"Partial College","Manual","0",1,2003-11-06 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
4070,"Lal, Noah",1970-03-23 00:00:00.000,"S","M",20000,0,0,"Partial College","Manual","1",1,2003-09-04 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
4077,"Ramos, Sheila",1969-06-20 00:00:00.000,"M","F",20000,0,0,"Partial College","Manual","0",1,2004-06-20 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
4455,"Bennett, Ian",1955-09-03 00:00:00.000,"M","M",20000,1,0,"Bachelors","Clerical","1",0,2002-07-31 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
4458,"Martinez, Adriana",1941-02-28 00:00:00.000,"M","F",20000,1,0,"Partial College","Manual","1",0,2002-07-03 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
4673,"Nara, Kelvin",1969-01-19 00:00:00.000,"S","M",20000,0,0,"Partial College","Manual","1",1,2004-06-26 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
5060,"Carlson, Jésus",1938-10-11 00:00:00.000,"M","M",20000,1,0,"Bachelors","Clerical","1",0,2003-09-19 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
5300,"Tang, Alison",1977-11-24 00:00:00.000,"S","F",20000,0,0,"High School","Manual","0",1,2003-10-26 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
5464,"Murphy, Anna",1975-10-22 00:00:00.000,"S","F",20000,0,0,"Partial High School","Manual","0",1,2003-12-13 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
5476,"Anand, Kurt",1973-12-13 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",2,2002-12-03 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
5557,"Butler, Angelica",1970-01-06 00:00:00.000,"S","F",20000,0,0,"Partial College","Manual","0",1,2003-12-23 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
5941,"Zeng, Jenny",1957-11-01 00:00:00.000,"S","F",20000,1,0,"Bachelors","Clerical","1",0,2003-02-13 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
5945,"Raji, Alejandro",1938-05-07 00:00:00.000,"S","M",20000,1,0,"Bachelors","Clerical","1",0,2003-02-02 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6108,"Yuan, Priscilla",1971-02-02 00:00:00.000,"S","F",20000,0,0,"Partial High School","Manual","0",2,2003-02-25 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6857,"Rai, Roger",1980-12-26 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",2,2004-03-17 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6894,"Rai, Omar",1955-09-25 00:00:00.000,"M","M",20000,1,0,"Bachelors","Clerical","1",0,2003-04-24 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6929,"She, Terrence",1943-08-03 00:00:00.000,"M","M",20000,2,0,"Partial College","Manual","1",1,2003-05-27 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
7021,"Ruiz, Armando",1977-01-09 00:00:00.000,"S","M",20000,0,0,"High School","Manual","1",1,2004-02-24 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
7036,"Zhang, Karen",1974-09-10 00:00:00.000,"S","F",20000,0,0,"Partial High School","Manual","1",2,2004-06-28 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
7037,"Sanchez, Bruce",1974-01-22 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",2,2003-09-29 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
8252,"Sai, Brett",1961-02-07 00:00:00.000,"M","M",20000,1,0,"Graduate Degree","Clerical","1",0,2004-02-07 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
8255,"Sousa, Anibal",1956-11-07 00:00:00.000,"S","M",20000,1,0,"Bachelors","Clerical","1",0,2003-04-13 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
8376,"Anand, Omar",1975-11-28 00:00:00.000,"S","M",20000,0,0,"High School","Manual","0",1,2003-10-18 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
8385,"Rai, Gilbert",1973-09-05 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",2,2004-06-23 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
8433,"Dominguez, Armando",1969-09-13 00:00:00.000,"S","M",20000,0,0,"Partial College","Manual","0",1,2002-02-02 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
8457,"Perez, Jesse",1927-07-27 00:00:00.000,"M","M",20000,2,0,"High School","Manual","1",1,2004-06-22 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
9163,"Nath, Kelsey",1943-09-03 00:00:00.000,"M","F",20000,2,0,"Partial College","Manual","1",1,2002-08-15 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
9716,"Kapoor, Henry",1972-06-22 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",2,2004-02-09 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
9724,"Zhu, Cedric",1971-12-26 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",2,2004-01-21 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
9800,"Raje, Peter",1958-08-24 00:00:00.000,"M","M",20000,1,0,"Graduate Degree","Clerical","1",0,2004-07-06 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
9925,"Sanz, Alberto",1977-12-06 00:00:00.000,"S","M",20000,0,0,"High School","Manual","1",1,2003-12-30 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11311,"Sanders, Christina",1972-03-13 00:00:00.000,"S","F",20000,0,0,"Partial High School","Manual","0",2,2003-12-26 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11318,"Nath, Karla",1971-05-09 00:00:00.000,"S","F",20000,0,0,"Partial High School","Manual","0",2,2003-09-02 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11515,"Johnsen, Marvin",1977-09-03 00:00:00.000,"S","M",20000,0,0,"High School","Manual","1",1,2004-07-17 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11538,"Jenkins, Xavier",1974-06-22 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",2,2004-06-16 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11591,"Hughes, Oscar",1959-10-04 00:00:00.000,"M","M",20000,2,0,"Partial College","Manual","0",1,2003-11-14 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11608,"Gonzalez, Whitney",1970-03-04 00:00:00.000,"S","F",20000,0,0,"Partial College","Manual","0",1,2003-12-15 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
12230,"Raje, Deborah",1971-10-11 00:00:00.000,"S","F",20000,0,0,"Partial High School","Manual","0",2,2004-04-10 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
12758,"Roberts, James",1972-05-11 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",2,2003-10-31 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
13156,"Raje, Tracy",1942-03-09 00:00:00.000,"M","F",20000,1,0,"Partial College","Manual","1",0,2004-04-25 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
13182,"Nath, Edwin",1943-10-16 00:00:00.000,"M","M",20000,2,0,"Partial College","Manual","0",0,2003-09-08 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
13215,"Romero, Michele",1951-07-04 00:00:00.000,"S","F",20000,2,0,"Partial College","Manual","1",1,2004-04-11 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
13691,"Long, Christian",1980-03-10 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","1",2,2004-04-25 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14549,"Yuan, Colleen",1940-05-23 00:00:00.000,"S","F",20000,1,0,"Bachelors","Clerical","1",0,2004-05-15 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14551,"Munoz, Krista",1941-08-03 00:00:00.000,"M","F",20000,1,0,"Partial College","Manual","1",0,2004-05-13 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14672,"Arun, Brett",1976-11-06 00:00:00.000,"S","M",20000,0,0,"High School","Manual","0",1,2003-09-14 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
14703,"Lopez, Evelyn",1942-04-14 00:00:00.000,"S","F",20000,1,0,"Partial College","Manual","1",0,2003-09-30 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15210,"Cox, Jan",1980-07-27 00:00:00.000,"S","F",20000,0,0,"Partial High School","Manual","0",2,2004-03-12 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15359,"Gonzalez, Mason",1926-08-10 00:00:00.000,"S","M",20000,2,0,"High School","Manual","0",1,2003-11-16 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15990,"Campbell, Mason",1972-05-23 00:00:00.000,"M","M",20000,0,0,"Partial High School","Manual","0",2,2003-08-06 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16004,"Jai, Roger",1971-02-25 00:00:00.000,"M","M",20000,0,0,"Partial High School","Manual","1",2,2004-03-06 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16158,"Xu, Raul",1980-05-26 00:00:00.000,"M","M",20000,0,0,"Partial High School","Manual","1",2,2003-12-13 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16179,"Mehta, Terrance",1971-09-09 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","1",2,2004-06-22 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16831,"Hall, Caleb",1976-12-13 00:00:00.000,"S","M",20000,0,0,"High School","Manual","0",1,2004-05-11 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16832,"Vazquez, Clinton",1976-11-09 00:00:00.000,"S","M",20000,0,0,"Partial High School","Manual","0",1,2004-07-26 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16844,"Navarro, Gerald",1935-08-15 00:00:00.000,"S","M",20000,1,0,"Graduate Degree","Clerical","0",0,2004-01-10 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17466,"Serrano, Wendy",1956-09-17 00:00:00.000,"M","F",20000,1,0,"Bachelors","Clerical","1",0,2003-09-11 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17502,"Perez, Gerald",1959-09-04 00:00:00.000,"S","M",20000,2,0,"Partial College","Manual","0",1,2004-02-26 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
17559,"Stone, Dawn",1972-01-03 00:00:00.000,"S","F",20000,0,0,"Partial High School","Manual","0",2,2004-06-02 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
18439,"Fernandez, Terrance",1961-07-18 00:00:00.000,"M","M",20000,1,0,"Graduate Degree","Clerical","1",0,2003-11-12 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
18442,"Patel, Adriana",1936-08-04 00:00:00.000,"M","F",20000,1,0,"Graduate Degree","Clerical","1",0,2004-06-27 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1732,"Murphy, Steven",1973-09-14 00:00:00.000,"S","M",30000,0,0,"High School","Manual","0",1,2004-03-19 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
2683,"Lopez, Fernando",1973-04-25 00:00:00.000,"S","M",30000,0,0,"High School","Manual","0",1,2003-12-15 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
3712,"Xu, Deborah",1971-11-01 00:00:00.000,"S","F",30000,0,0,"High School","Manual","1",1,2003-09-28 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
4623,"Schleger, Yvonne",1972-10-15 00:00:00.000,"S","M",30000,0,0,"High School","Manual","0",1,2002-07-17 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6087,"Anderson, Xavier",1973-10-09 00:00:00.000,"S","M",30000,0,0,"High School","Manual","0",1,2003-02-15 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6101,"Wang, Vincent",1972-02-03 00:00:00.000,"S","M",30000,0,0,"High School","Manual","1",1,2004-03-26 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6638,"Tang, Arturo",1972-10-04 00:00:00.000,"S","M",30000,0,0,"High School","Manual","0",1,2003-08-16 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
7004,"Chande, Edwin",1933-09-19 00:00:00.000,"M","M",30000,1,0,"Bachelors","Skilled Manual","1",1,2004-07-27 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
11319,"Xu, Ramon",1971-03-08 00:00:00.000,"S","M",30000,0,0,"High School","Manual","1",1,2004-06-28 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
13717,"Liu, Colin",1971-10-17 00:00:00.000,"M","M",30000,0,0,"High School","Manual","0",1,2004-04-01 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
15992,"Ortega, Rodney",1972-05-09 00:00:00.000,"M","M",30000,0,0,"High School","Manual","0",1,2004-01-08 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16005,"Moreno, Philip",1971-05-20 00:00:00.000,"S","M",30000,0,0,"High School","Manual","0",1,2004-02-07 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16170,"Xu, Louis",1972-01-09 00:00:00.000,"S","M",30000,0,0,"High School","Manual","1",1,2004-06-05 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
16181,"Diaz, Joe",1971-02-03 00:00:00.000,"S","M",30000,0,0,"High School","Manual","0",1,2004-06-01 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
18397,"Zeng, Arturo",1934-06-01 00:00:00.000,"M","M",30000,1,0,"Bachelors","Skilled Manual","0",1,2003-11-07 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
375,"Ortega, Jimmy",1943-06-28 00:00:00.000,"S","M",30000,1,0,"Bachelors","Clerical","1",0,2003-10-17 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
378,"Robinett, David",1961-02-23 00:00:00.000,"M","M",30000,4,0,"Graduate Degree","Clerical","1",0,2003-09-01 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1259,"Li, Jamie",1961-09-27 00:00:00.000,"M","F",30000,4,0,"Graduate Degree","Clerical","1",0,2004-04-03 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1459,"Sanchez, Veronica",1968-05-27 00:00:00.000,"M","F",30000,1,0,"Bachelors","Clerical","1",0,2004-03-07 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1508,"Bell, Ian",1962-09-26 00:00:00.000,"M","M",30000,1,0,"Partial College","Clerical","1",1,2003-10-13 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1519,"Dominguez, Jacquelyn",1977-09-27 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","0",1,2004-02-02 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1800,"Chandra, George",1968-06-15 00:00:00.000,"M","M",30000,1,0,"Bachelors","Clerical","1",0,2003-12-24 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
1811,"Stewart, Chase",1926-07-28 00:00:00.000,"M","M",30000,1,0,"Bachelors","Clerical","1",1,2004-06-03 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
2514,"Henderson, Abigail",1941-09-08 00:00:00.000,"M","F",30000,1,0,"Bachelors","Clerical","1",0,2001-07-04 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
2546,"Sharma, Brad",1970-06-16 00:00:00.000,"M","M",30000,0,0,"Bachelors","Clerical","1",0,2001-08-14 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
2547,"Jai, Mitchell",1970-07-22 00:00:00.000,"M","M",30000,0,0,"Bachelors","Clerical","1",0,2001-08-01 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
2830,"Carlson, Randall",1977-03-11 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","0",1,2001-12-14 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
2845,"Mehta, Phillip",1975-08-10 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","0",1,2001-12-27 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
3141,"Sai, Meagan",1961-07-08 00:00:00.000,"M","F",30000,4,0,"Graduate Degree","Clerical","1",0,2001-12-07 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
3148,"Rivera, Marcus",1958-03-17 00:00:00.000,"M","M",30000,1,0,"Graduate Degree","Clerical","1",0,2002-01-30 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
3770,"Powell, Jessica",1968-09-15 00:00:00.000,"M","F",30000,1,0,"Bachelors","Clerical","1",0,2002-03-07 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
3838,"Li, Dennis",1977-07-17 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","1",1,2004-05-20 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
3850,"Martin, Dwayne",1975-10-12 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","0",1,2003-10-03 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
3998,"Cooper, Angel",1975-06-05 00:00:00.000,"M","M",30000,0,0,"Partial College","Clerical","0",1,2002-06-08 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
4064,"Malhotra, Kari",1960-06-19 00:00:00.000,"M","F",30000,3,0,"Bachelors","Clerical","1",0,2002-06-21 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
4650,"Jimenez, Melinda",1943-04-11 00:00:00.000,"M","F",30000,1,0,"Bachelors","Clerical","1",0,2002-08-13 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
4668,"Ramos, Hector",1970-09-17 00:00:00.000,"M","M",30000,0,0,"Bachelors","Clerical","1",0,2002-08-01 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6084,"Raje, Priscilla",1974-08-17 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","1",1,2003-09-28 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6762,"Sai, Kristopher",1970-08-04 00:00:00.000,"M","M",30000,0,0,"Bachelors","Clerical","0",0,2003-03-04 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6765,"Garcia, Terrance",1969-09-17 00:00:00.000,"M","M",30000,0,0,"Bachelors","Clerical","1",0,2003-04-24 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6833,"Sharma, Cameron",1962-12-11 00:00:00.000,"M","M",30000,1,0,"Partial College","Clerical","1",1,2004-02-14 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
6848,"Lee, Logan",1975-06-25 00:00:00.000,"S","M",30000,0,0,"Partial College","Clerical","0",1,2003-04-08 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
7030,"Malhotra, Carmen",1977-12-18 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","1",1,2004-02-27 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
7034,"Patel, Evelyn",1976-05-20 00:00:00.000,"S","F",30000,0,0,"Partial College","Clerical","0",1,2004-03-04 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
7048,"Alvarez, Latasha",1974-02-09 00:00:00.000,"M","F",30000,0,0,"Partial College","Clerical","0",1,2002-07-01 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
8295,"Garcia, Stanley",1970-09-07 00:00:00.000,"M","M",30000,0,0,"Bachelors","Clerical","1",0,2003-05-13 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
8483,"Ortega, Andy",1962-06-19 00:00:00.000,"M","M",30000,1,0,"Partial College","Clerical","1",1,2002-05-24 00:00:00.000,"Person","","Germany","North Rhine-Westphalia"
